id_mus,id_track
pavlovavera,2135
pavlovavera,4661
pavlovavera,2767
jaroslavblinov,3113
jaroslavblinov,2254
jaroslavblinov,3477
jaroslavblinov,4101
jaroslavblinov,4578
lihachevdorofe,1289
lihachevdorofe,3737
lihachevdorofe,3015
lihachevdorofe,301
lihachevdorofe,3229
pimen1982,734
pimen1982,1502
pimen1982,4573
pimen1982,3322
pimen1982,2580
anatoli_73,3811
anatoli_73,1546
anatoli_73,1519
anatoli_73,813
anatoli_73,4972
foma90,2750
foma90,2601
foma90,1154
foma90,3122
foma90,3119
ermola1992,51
ermola1992,219
ermola1992,3941
ermola1992,1785
ermola1992,3537
irakli_2014,2225
irakli_2014,786
irakli_2014,3046
irakli_2014,296
irakli_2014,2759
sofon2020,4524
sofon2020,3211
sofon2020,153
sofon2020,3100
sofon2020,336
akarpova,3332
akarpova,2843
akarpova,1132
akarpova,3308
akarpova,723
voronovkim,961
voronovkim,2633
voronovkim,1985
voronovkim,2606
voronovkim,2389
filipp_1989,4205
filipp_1989,4607
filipp_1989,2028
filipp_1989,1469
filipp_1989,2094
veniamin_1993,28
veniamin_1993,3034
veniamin_1993,332
veniamin_1993,2604
veniamin_1993,763
odintsovaninel,4156
odintsovaninel,4238
odintsovaninel,619
odintsovaninel,3599
odintsovaninel,2384
kolobovluka,2104
kolobovluka,4160
kolobovluka,1212
kolobovluka,4416
kolobovluka,4571
nkudrjavtseva,2253
nkudrjavtseva,2852
nkudrjavtseva,4285
nkudrjavtseva,1381
nkudrjavtseva,3004
frolovavde,3714
frolovavde,4132
frolovavde,1896
frolovavde,3321
frolovavde,4221
nina_72,1018
nina_72,270
nina_72,3134
nina_72,4446
nina_72,3793
gdavidova,62
gdavidova,2729
gdavidova,3399
gdavidova,2957
gdavidova,93
kir_1983,695
kir_1983,1290
kir_1983,2573
kir_1983,3104
kir_1983,3522
vasilevfoma,3879
vasilevfoma,2870
vasilevfoma,4424
vasilevfoma,838
vasilevfoma,2390
galkinnikon,3109
galkinnikon,3849
galkinnikon,1220
galkinnikon,2947
galkinnikon,3395
jakovlevfortunat,564
jakovlevfortunat,418
jakovlevfortunat,4100
jakovlevfortunat,1936
jakovlevfortunat,1609
matve_73,265
matve_73,2299
matve_73,255
matve_73,3646
matve_73,1275
cheslav_1984,1219
cheslav_1984,4043
cheslav_1984,4086
cheslav_1984,4608
cheslav_1984,2413
novikovpantelemon,972
novikovpantelemon,1758
novikovpantelemon,3512
novikovpantelemon,694
novikovpantelemon,4746
miheevsila,4322
miheevsila,3156
miheevsila,1179
miheevsila,1262
miheevsila,1545
spartak2021,4790
spartak2021,3331
spartak2021,317
spartak2021,2223
spartak2021,2860
kfilatova,192
kfilatova,3594
kfilatova,3715
kfilatova,4058
kfilatova,2632
taisija1991,1701
taisija1991,2229
taisija1991,56
taisija1991,3204
taisija1991,1721
emilija33,3291
emilija33,2245
emilija33,3320
emilija33,3076
emilija33,1580
mishinipati,2440
mishinipati,2428
mishinipati,3218
mishinipati,1536
mishinipati,3527
suhanovaljudmila,626
suhanovaljudmila,822
suhanovaljudmila,4836
suhanovaljudmila,2238
suhanovaljudmila,4874
lebedevdmitri,4734
lebedevdmitri,2280
lebedevdmitri,2998
lebedevdmitri,3463
lebedevdmitri,3782
afanasevairina,2387
afanasevairina,4856
afanasevairina,1696
afanasevairina,1753
afanasevairina,4882
akulina_59,3865
akulina_59,505
akulina_59,3783
akulina_59,366
akulina_59,4422
sofron_2010,4111
sofron_2010,3763
sofron_2010,3593
sofron_2010,293
sofron_2010,4041
vikenti30,3525
vikenti30,3685
vikenti30,3370
vikenti30,4084
vikenti30,2980
tatjana_2012,2051
tatjana_2012,2275
tatjana_2012,2101
tatjana_2012,1730
tatjana_2012,2681
ckulakova,3945
ckulakova,3622
ckulakova,964
ckulakova,973
ckulakova,3675
maslovkornil,1166
maslovkornil,35
maslovkornil,2089
maslovkornil,3429
maslovkornil,1370
elizaveta83,2423
elizaveta83,2498
elizaveta83,4891
elizaveta83,2936
elizaveta83,3338
ljubov2024,3732
ljubov2024,1855
ljubov2024,3447
ljubov2024,4003
ljubov2024,533
mishintverdislav,1306
mishintverdislav,2037
mishintverdislav,2005
mishintverdislav,1754
mishintverdislav,3430
filatovnikandr,1993
filatovnikandr,1107
filatovnikandr,2514
filatovnikandr,527
filatovnikandr,4222
nikandrgushchin,1413
nikandrgushchin,4498
nikandrgushchin,2916
nikandrgushchin,3625
nikandrgushchin,3124
silvestr_1998,3427
silvestr_1998,3310
silvestr_1998,925
silvestr_1998,1517
silvestr_1998,2369
ggrigorev,1210
ggrigorev,4019
ggrigorev,4227
ggrigorev,1347
ggrigorev,2050
jmedvedev,1885
jmedvedev,4627
jmedvedev,3105
jmedvedev,3927
jmedvedev,3962
varlaam_1982,4287
varlaam_1982,2144
varlaam_1982,96
varlaam_1982,2474
varlaam_1982,3940
uzhdanov,3396
uzhdanov,1956
uzhdanov,2881
uzhdanov,2649
uzhdanov,1131
kornilovpotap,1937
kornilovpotap,4900
kornilovpotap,829
kornilovpotap,3828
kornilovpotap,4386
uljanfilatov,4620
uljanfilatov,4788
uljanfilatov,2327
uljanfilatov,1795
uljanfilatov,852
osipovauljana,1977
osipovauljana,3921
osipovauljana,4338
osipovauljana,2489
osipovauljana,3031
stimofeev,4031
stimofeev,3563
stimofeev,743
stimofeev,4353
stimofeev,3540
efim_1992,2931
efim_1992,4713
efim_1992,2628
efim_1992,2630
efim_1992,3916
bkudrjashov,1456
bkudrjashov,4976
bkudrjashov,4244
bkudrjashov,3572
bkudrjashov,4052
ratibor_1998,4240
ratibor_1998,1317
ratibor_1998,64
ratibor_1998,841
ratibor_1998,3253
averjan1985,1511
averjan1985,1214
averjan1985,1340
averjan1985,4616
averjan1985,4370
makarovamvrosi,3757
makarovamvrosi,3193
makarovamvrosi,1452
makarovamvrosi,3138
makarovamvrosi,379
miroslav28,854
miroslav28,249
miroslav28,1988
miroslav28,3284
miroslav28,880
oshilova,4032
oshilova,1453
oshilova,1674
oshilova,4742
oshilova,4077
tmaksimova,3544
tmaksimova,3474
tmaksimova,2885
tmaksimova,2342
tmaksimova,2085
mishinsolomon,4622
mishinsolomon,4654
mishinsolomon,3570
mishinsolomon,3897
mishinsolomon,4080
cheslav1971,772
cheslav1971,2558
cheslav1971,1589
cheslav1971,994
cheslav1971,1846
roman38,3903
roman38,721
roman38,2263
roman38,3626
roman38,1601
firs86,322
firs86,4314
firs86,3184
firs86,696
firs86,1867
ziminvladilen,2145
ziminvladilen,3781
ziminvladilen,3743
ziminvladilen,1715
ziminvladilen,1860
zinovi_2015,4842
zinovi_2015,2974
zinovi_2015,1378
zinovi_2015,484
zinovi_2015,3847
wodintsova,254
wodintsova,163
wodintsova,1741
wodintsova,48
wodintsova,311
mironovborislav,2699
mironovborislav,3688
mironovborislav,2431
mironovborislav,3266
mironovborislav,1092
arhipovmstislav,4250
arhipovmstislav,4795
arhipovmstislav,717
arhipovmstislav,4371
arhipovmstislav,4232
dobroslavpopov,3269
dobroslavpopov,2291
dobroslavpopov,1780
dobroslavpopov,4485
dobroslavpopov,1636
oksana42,1367
oksana42,2029
oksana42,3180
oksana42,2689
oksana42,729
glafira_32,2590
glafira_32,920
glafira_32,783
glafira_32,3132
glafira_32,4919
leon2022,4844
leon2022,2924
leon2022,4053
leon2022,4696
leon2022,239
varvara80,2232
varvara80,1913
varvara80,2921
varvara80,4229
varvara80,952
leonlavrentev,3443
leonlavrentev,1924
leonlavrentev,3102
leonlavrentev,4911
leonlavrentev,2548
tnikonova,3898
tnikonova,1529
tnikonova,4952
tnikonova,3357
tnikonova,3812
ssitnikova,1693
ssitnikova,861
ssitnikova,4653
ssitnikova,609
ssitnikova,2572
artemimelnikov,4728
artemimelnikov,43
artemimelnikov,4334
artemimelnikov,2019
artemimelnikov,4881
vitalitihonov,2166
vitalitihonov,3020
vitalitihonov,3312
vitalitihonov,1572
vitalitihonov,3131
korolevapelageja,1270
korolevapelageja,1925
korolevapelageja,4377
korolevapelageja,2009
korolevapelageja,4488
klavdi1999,2880
klavdi1999,2055
klavdi1999,2257
klavdi1999,2083
klavdi1999,2217
harlampi1989,4081
harlampi1989,851
harlampi1989,664
harlampi1989,1976
harlampi1989,438
ribakovafekla,14
ribakovafekla,2400
ribakovafekla,3659
ribakovafekla,3772
ribakovafekla,3974
valentin_2016,1654
valentin_2016,119
valentin_2016,4368
valentin_2016,3843
valentin_2016,72
foka_51,2242
foka_51,2374
foka_51,326
foka_51,534
foka_51,3596
prohorovamos,4843
prohorovamos,4177
prohorovamos,2358
prohorovamos,798
prohorovamos,3690
alevtina05,1805
alevtina05,1387
alevtina05,2760
alevtina05,3044
alevtina05,2704
panfil63,984
panfil63,3989
panfil63,669
panfil63,2363
panfil63,640
koshelevanonna,2437
koshelevanonna,2146
koshelevanonna,3621
koshelevanonna,4764
koshelevanonna,4516
blinovkarp,889
blinovkarp,427
blinovkarp,518
blinovkarp,4478
blinovkarp,1064
onufri_68,341
onufri_68,3932
onufri_68,3966
onufri_68,2167
onufri_68,785
paramon1989,4427
paramon1989,3090
paramon1989,3692
paramon1989,2742
paramon1989,2276
kazakovvissarion,1670
kazakovvissarion,665
kazakovvissarion,1267
kazakovvissarion,3751
kazakovvissarion,1046
ovchinnikovaanna,1909
ovchinnikovaanna,4937
ovchinnikovaanna,2958
ovchinnikovaanna,540
ovchinnikovaanna,111
krilovprov,1783
krilovprov,312
krilovprov,181
krilovprov,4040
krilovprov,2469
anisimhohlov,634
anisimhohlov,3261
anisimhohlov,4525
anisimhohlov,3802
anisimhohlov,992
mbobrov,3186
mbobrov,2418
mbobrov,4389
mbobrov,330
mbobrov,3873
stepanovalekse,731
stepanovalekse,3984
stepanovalekse,3636
stepanovalekse,2336
stepanovalekse,1890
ippolit_78,638
ippolit_78,1165
ippolit_78,1837
ippolit_78,2137
ippolit_78,1488
viktorzuev,2566
viktorzuev,2797
viktorzuev,1932
viktorzuev,4551
viktorzuev,2778
agafonoverast,648
agafonoverast,3977
agafonoverast,4567
agafonoverast,2031
agafonoverast,4147
amvrosi_1984,1474
amvrosi_1984,697
amvrosi_1984,2388
amvrosi_1984,3500
amvrosi_1984,2444
akim_00,895
akim_00,4198
akim_00,2026
akim_00,1726
akim_00,3162
aleksandrovleonid,4649
aleksandrovleonid,3789
aleksandrovleonid,3390
aleksandrovleonid,1244
aleksandrovleonid,1167
upoljakov,1643
upoljakov,2805
upoljakov,3650
upoljakov,1450
upoljakov,2718
taksenova,4611
taksenova,3195
taksenova,4520
taksenova,4472
taksenova,3925
pkarpova,423
pkarpova,3958
pkarpova,4582
pkarpova,1675
pkarpova,4296
pankrati_1971,1556
pankrati_1971,572
pankrati_1971,3504
pankrati_1971,3200
pankrati_1971,2638
rusakovasvetlana,985
rusakovasvetlana,1119
rusakovasvetlana,1465
rusakovasvetlana,1336
rusakovasvetlana,639
aristarh_1983,2434
aristarh_1983,2945
aristarh_1983,4987
aristarh_1983,1508
aristarh_1983,2796
nikifor1987,2894
nikifor1987,4277
nikifor1987,1437
nikifor1987,3947
nikifor1987,2866
ratibor_99,4721
ratibor_99,1926
ratibor_99,3098
ratibor_99,2414
ratibor_99,2990
porfiri_2007,1084
porfiri_2007,1376
porfiri_2007,3148
porfiri_2007,1781
porfiri_2007,2795
lavr_1994,903
lavr_1994,3051
lavr_1994,3654
lavr_1994,2888
lavr_1994,3290
mihail1995,2853
mihail1995,4963
mihail1995,149
mihail1995,2003
mihail1995,3750
julipopov,313
julipopov,2808
julipopov,3021
julipopov,4279
julipopov,3411
ymakarova,2584
ymakarova,3276
ymakarova,2067
ymakarova,2241
ymakarova,2898
miron_22,462
miron_22,4202
miron_22,922
miron_22,2929
miron_22,4268
jaropolk83,4230
jaropolk83,3260
jaropolk83,3586
jaropolk83,899
jaropolk83,3550
milen_1993,4970
milen_1993,4522
milen_1993,109
milen_1993,2682
milen_1993,606
antonovippolit,3210
antonovippolit,3166
antonovippolit,70
antonovippolit,1804
antonovippolit,2065
fade36,595
fade36,3080
fade36,2677
fade36,3988
fade36,4635
julija_1991,3476
julija_1991,2555
julija_1991,1650
julija_1991,3380
julija_1991,23
ignatovavde,915
ignatovavde,1786
ignatovavde,4114
ignatovavde,1892
ignatovavde,1888
sigizmundkirillov,520
sigizmundkirillov,4862
sigizmundkirillov,4426
sigizmundkirillov,3251
sigizmundkirillov,2777
anzhelika_1973,4893
anzhelika_1973,3631
anzhelika_1973,4562
anzhelika_1973,3349
anzhelika_1973,684
larionovnestor,4977
larionovnestor,1350
larionovnestor,365
larionovnestor,3595
larionovnestor,1565
simonovvjacheslav,735
simonovvjacheslav,4391
simonovvjacheslav,2741
simonovvjacheslav,544
simonovvjacheslav,833
mihalovamarfa,4083
mihalovamarfa,3914
mihalovamarfa,4820
mihalovamarfa,1307
mihalovamarfa,2724
jakub_1993,1682
jakub_1993,351
jakub_1993,4394
jakub_1993,1184
jakub_1993,3910
fade_1998,3588
fade_1998,866
fade_1998,4046
fade_1998,4298
fade_1998,4219
juvenalibeljaev,4876
juvenalibeljaev,742
juvenalibeljaev,1752
juvenalibeljaev,1876
juvenalibeljaev,953
anastasija_38,3070
anastasija_38,3813
anastasija_38,2748
anastasija_38,4480
anastasija_38,3844
anatoli97,3520
anatoli97,3670
anatoli97,2961
anatoli97,776
anatoli97,2621
dorofe44,4286
dorofe44,3230
dorofe44,632
dorofe44,1053
dorofe44,4650
martjan_86,1737
martjan_86,4144
martjan_86,1128
martjan_86,2654
martjan_86,835
vorobevradislav,1199
vorobevradislav,3894
vorobevradislav,3583
vorobevradislav,3769
vorobevradislav,3350
qbolshakova,1905
qbolshakova,924
qbolshakova,1461
qbolshakova,3532
qbolshakova,896
zoja_1977,3864
zoja_1977,2612
zoja_1977,1912
zoja_1977,2932
zoja_1977,3425
hegorov,3679
hegorov,1592
hegorov,4017
hegorov,4407
hegorov,2349
ernst_1986,1056
ernst_1986,1745
ernst_1986,2197
ernst_1986,2725
ernst_1986,554
fsimonov,815
fsimonov,466
fsimonov,2594
fsimonov,4271
fsimonov,253
lukjanteterin,3268
lukjanteterin,1964
lukjanteterin,768
lukjanteterin,3640
lukjanteterin,348
lora_2003,3247
lora_2003,4807
lora_2003,470
lora_2003,1288
lora_2003,842
moiseabramov,4854
moiseabramov,2968
moiseabramov,3047
moiseabramov,2722
moiseabramov,4450
evdokimovippolit,2186
evdokimovippolit,2564
evdokimovippolit,2000
evdokimovippolit,3027
evdokimovippolit,921
serge39,206
serge39,2084
serge39,2575
serge39,1815
serge39,66
gerasimovvjacheslav,4305
gerasimovvjacheslav,3999
gerasimovvjacheslav,1190
gerasimovvjacheslav,3554
gerasimovvjacheslav,3510
emeljanlazarev,4013
emeljanlazarev,1706
emeljanlazarev,1683
emeljanlazarev,1757
emeljanlazarev,2030
varfolome_1992,81
varfolome_1992,186
varfolome_1992,40
varfolome_1992,3240
varfolome_1992,234
panovalukija,3013
panovalukija,1007
panovalukija,1043
panovalukija,3918
panovalukija,3150
mihalovmstislav,1769
mihalovmstislav,982
mihalovmstislav,2496
mihalovmstislav,1359
mihalovmstislav,4772
gavrila00,4780
gavrila00,506
gavrila00,3352
gavrila00,4744
gavrila00,3858
vzhuravlev,2381
vzhuravlev,3728
vzhuravlev,2170
vzhuravlev,3069
vzhuravlev,1513
